tick,population_size,avg_energy,std_energy,avg_age,std_age,births,deaths,deaths_starvation,deaths_natural,avg_S,std_S,min_S,max_S,avg_V,std_V,min_V,max_V,avg_M,std_M,min_M,max_M,avg_IQ,std_IQ,min_IQ,max_IQ,avg_W,std_W,min_W,max_W,avg_R,std_R,min_R,max_R,avg_T0,std_T0,min_T0,max_T0,genetic_diversity,genetic_quality,population_distribution,patch_usage,zone_transitions,Polar_population,Polar_energy_mean,Polar_age_mean,Polar_S_mean,Polar_V_mean,Polar_M_mean,Polar_IQ_mean,Polar_W_mean,Polar_R_mean,Polar_T0_mean,Middle_population,Middle_energy_mean,Middle_age_mean,Middle_S_mean,Middle_V_mean,Middle_M_mean,Middle_IQ_mean,Middle_W_mean,Middle_R_mean,Middle_T0_mean,Equator_population,Equator_energy_mean,Equator_age_mean,Equator_S_mean,Equator_V_mean,Equator_M_mean,Equator_IQ_mean,Equator_W_mean,Equator_R_mean,Equator_T0_mean,avg_lifespan,max_lifespan,reproduction_rate,extinction_probability,avg_death_age,migration_rate
1654,37,684.4255335758724,1264.3178922938368,104.83783783783784,162.72153523045895,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2243.387996306533,0.0014,0,37,684.4255335758724,104.83783783783784,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.26,32.265942888422586,0
1655,38,668.1788090080861,1256.1488162427893,103.05263157894737,161.45749764475593,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2227.899219784864,0.0014,0,38,668.1788090080861,103.05263157894737,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.24,32.265942888422586,0
1656,39,653.2139677514685,1247.6988908219998,101.38461538461539,160.22045955729098,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2212.3520706293893,0.0014,0,39,653.2139677514685,101.38461538461539,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.21999999999999997,32.265942888422586,0
1657,41,625.3510912757872,1227.7706543740042,97.39024390243902,157.81246636107335,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2233.641777085187,0.0013,0,41,625.3510912757872,97.39024390243902,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.18000000000000005,32.265942888422586,0
1658,43,600.2196451699365,1208.9694599190796,93.81395348837209,155.48547465456693,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2252.638283512018,0.0014,0,43,600.2196451699365,93.81395348837209,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.14,32.265942888422586,0
1659,44,588.2385168706198,1201.8871861283228,92.6590909090909,154.35657408354825,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2239.3643323764522,0.0015,0,44,588.2385168706198,92.6590909090909,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.12,32.265942888422586,0
1660,46,565.8270596153754,1184.0489425894414,89.58695652173913,152.1671815281321,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2257.17471713782,0.0014,0,46,565.8270596153754,89.58695652173913,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.07999999999999996,32.265942888422586,0
1661,48,543.4498904647348,1167.5373468295043,86.8125,150.05910727804337,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2272.54399394755,0.0012,0,48,543.4498904647348,86.8125,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.040000000000000036,32.265942888422586,0
1662,50,523.1228948461455,1152.255272364955,84.3,148.0308413811122,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2285.962384992369,0.0013,0,50,523.1228948461455,84.3,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.0,32.265942888422586,0
1663,51,514.2293086726916,1146.1311428048389,83.62745098039215,147.04873952354467,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2274.566068269614,0.0017,0,51,514.2293086726916,83.62745098039215,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.0,32.265942888422586,0
1664,52,504.7931681212937,1141.1669961331418,83.0,146.09098850742615,0,10961,10768,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2263.2008636085448,0.0016,0,52,504.7931681212937,83.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.265942888422586,611,0.0,0.0,32.265942888422586,0
1665,46,570.1364846440381,1201.8479008155414,91.91304347826087,153.6009547760968,0,10968,10775,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2330.489401635248,0.0014,0,46,570.1364846440381,91.91304347826087,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25811451495259,611,0.0,0.07999999999999996,32.25811451495259,0
1666,43,610.8465703565474,1237.7234813788386,97.18604651162791,158.03594760538726,0,10972,10779,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2362.305228921883,0.0015,0,43,610.8465703565474,97.18604651162791,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2550127597521,611,0.0,0.14,32.2550127597521,0
1667,42,625.4551508955478,1252.8468401259051,99.42857142857143,159.7720314723961,0,10974,10781,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2371.9230342457336,0.0015,0,42,625.4551508955478,99.42857142857143,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25332604337525,611,0.0,0.16000000000000003,32.25332604337525,0
1668,42,625.9911585814383,1256.6196591978605,100.02380952380952,160.00423924372666,0,10975,10782,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2371.323021173686,0.0016,0,42,625.9911585814383,100.02380952380952,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.251936218678814,611,0.0,0.16000000000000003,32.251936218678814,0
1669,42,626.5747958191497,1260.186172806212,100.61904761904762,160.2376140939497,0,10976,10783,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2370.9562071383352,0.0015,0,42,626.5747958191497,100.61904761904762,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25054664723032,611,0.0,0.16000000000000003,32.25054664723032,0
1670,42,627.229868242046,1264.437280653954,101.21428571428571,160.47215093121233,0,10977,10784,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2371.3612933896948,0.0015,0,42,627.229868242046,101.21428571428571,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24915732896056,611,0.0,0.16000000000000003,32.24915732896056,0
1671,42,629.361134273965,1268.1162374970545,101.80952380952381,160.7078446681072,0,10978,10785,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2370.8749564152295,0.0017,0,42,629.361134273965,101.80952380952381,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.247768263800324,611,0.0,0.16000000000000003,32.247768263800324,0
1672,42,631.8138288773125,1271.8791482198303,102.4047619047619,160.94469022200636,0,10979,10786,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2369.972541628397,0.0017,0,42,631.8138288773125,102.4047619047619,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24637945168048,611,0.0,0.16000000000000003,32.24637945168048,0
1673,42,631.6355682652405,1276.7319223111567,103.0,161.1826825153904,0,10980,10787,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2369.1697183180045,0.0013,0,42,631.6355682652405,103.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.244990892531874,611,0.0,0.16000000000000003,32.244990892531874,0
1674,42,627.2906355752465,1280.5125003889268,103.5952380952381,161.42181647617252,0,10981,10788,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2368.3728238532126,0.0015,0,42,627.2906355752465,103.5952380952381,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.243602586285405,611,0.0,0.16000000000000003,32.243602586285405,0
1675,41,639.3958238868361,1295.0492261951765,106.34146341463415,163.0267985984913,0,10983,10790,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2376.6343100410895,0.0017,0,41,639.3958238868361,106.34146341463415,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24073568241828,611,0.0,0.18000000000000005,32.24073568241828,0
1676,36,724.8589637769678,1363.0774996213108,118.77777777777777,170.84952949421623,0,10989,10796,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2343.413844041305,0.0016,0,36,724.8589637769678,118.77777777777777,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.234507234507234,611,0.0,0.28,32.234507234507234,0
1677,36,723.0133169348723,1365.953620659623,119.36111111111111,171.12262542428095,0,10990,10797,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2343.6970417062166,0.0016,0,36,723.0133169348723,119.36111111111111,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23293903548681,611,0.0,0.28,32.23293903548681,0
1678,35,741.3996105110045,1383.0582528499306,122.97142857142858,172.87658450289834,0,10992,10799,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2357.1832315156953,0.0015,0,35,741.3996105110045,122.97142857142858,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22971251819505,611,0.0,0.30000000000000004,32.22971251819505,0
1679,34,762.2496460858679,1399.9685835707958,126.82352941176471,174.61764458183475,0,10994,10801,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2369.1066120530236,0.0016,0,34,762.2496460858679,126.82352941176471,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22630525741314,611,0.0,0.31999999999999995,32.22630525741314,0
1680,33,786.0919855269414,1416.9742934648543,130.1818181818182,176.7918575091701,0,10996,10803,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2353.5597328255685,0.0017,0,33,786.0919855269414,130.1818181818182,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22499090578392,611,0.0,0.33999999999999997,32.22499090578392,0
1681,32,811.7976499998389,1433.4032159278775,134.5,178.5455124051008,0,10998,10805,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2365.6348744840147,0.0017,0,32,811.7976499998389,134.5,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22140389161666,611,0.0,0.36,32.22140389161666,0
1682,31,839.5487029640753,1451.0816360467763,139.1290322580645,180.26069686580973,0,11000,10807,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2377.347588096993,0.0017,0,31,839.5487029640753,139.1290322580645,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.217636363636366,611,0.0,0.38,32.217636363636366,0
1683,31,840.9209143717547,1452.934201886264,139.7741935483871,180.5251675202674,0,11001,10808,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2376.729112388128,0.0017,0,31,840.9209143717547,139.7741935483871,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.215707662939735,611,0.0,0.38,32.215707662939735,0
1684,31,841.6155389307985,1455.3410812440397,140.41935483870967,180.79051755635152,0,11002,10809,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2375.9025970953644,0.0016,0,31,841.6155389307985,140.41935483870967,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21377931285221,611,0.0,0.38,32.21377931285221,0
1685,31,843.826125028304,1457.1050666028266,141.06451612903226,181.05674310769504,0,11003,10810,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2375.650966595988,0.0017,0,31,843.826125028304,141.06451612903226,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.211851313278196,611,0.0,0.38,32.211851313278196,0
1686,31,847.0204952449161,1459.3925221391958,141.70967741935485,181.32384031791813,0,11004,10811,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2374.5374895507543,0.0018,0,31,847.0204952449161,141.70967741935485,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20992366412214,611,0.0,0.38,32.20992366412214,0
1687,31,849.1825290373413,1460.4299526675975,142.3548387096774,181.5918053407407,0,11005,10812,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2373.8411322419674,0.0018,0,31,849.1825290373413,142.3548387096774,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20799636528851,611,0.0,0.38,32.20799636528851,0
1688,31,851.9896657344518,1462.9889857250487,143.0,181.860634340092,0,11006,10813,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2372.9792590740944,0.0018,0,31,851.9896657344518,143.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20606941668181,611,0.0,0.38,32.20606941668181,0
1689,31,853.1515827556027,1465.2169713526657,143.6451612903226,182.13032349021788,0,11007,10814,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2373.078267588301,0.0017,0,31,853.1515827556027,143.6451612903226,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2041428182066,611,0.0,0.38,32.2041428182066,0
1690,31,854.4263564765055,1467.2563248905794,144.29032258064515,182.40086897578573,0,11008,10815,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2372.643793813243,0.0016,0,31,854.4263564765055,144.29032258064515,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.202216569767444,611,0.0,0.38,32.202216569767444,0
1691,31,856.0559358218914,1469.0373016161134,144.93548387096774,182.67226699198673,0,11009,10816,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2372.323851807843,0.0017,0,31,856.0559358218914,144.93548387096774,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20029067126896,611,0.0,0.38,32.20029067126896,0
1692,31,858.5241917595021,1470.2747729130294,145.58064516129033,182.94451374463566,0,11010,10817,193,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2372.1196025809936,0.0017,0,31,858.5241917595021,145.58064516129033,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.198365122615805,611,0.0,0.38,32.198365122615805,0
1693,30,852.5219183035466,1496.757848988129,133.9,173.14143544127924,0,11012,10818,194,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2382.595331892421,0.0016,0,30,852.5219183035466,133.9,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.240374137304755,611,0.0,0.4,32.240374137304755,0
1694,29,880.6266307826261,1516.893821784306,139.17241379310346,174.5396050235012,0,11013,10819,194,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2392.7232426781666,0.0017,0,29,880.6266307826261,139.17241379310346,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23844547353128,611,0.0,0.42000000000000004,32.23844547353128,0
1695,28,909.9173442030177,1537.9082870956752,144.78571428571428,175.88315056611086,0,11014,10820,194,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2400.5769576482726,0.0016,0,28,909.9173442030177,144.78571428571428,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23651715997821,611,0.0,0.43999999999999995,32.23651715997821,0
1696,27,940.8591361103898,1560.1071619352283,150.77777777777777,177.15202371458486,0,11015,10821,194,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,0.0,0,0,5.0,0.0,5,5,5.0,0.0,5,5,5.0,0.0,5,5,0.0,4.285714285714286,2406.954791639974,0.0016,0,27,940.8591361103898,150.77777777777777,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23458919655016,611,0.0,0.45999999999999996,32.23458919655016,0
