tick,population_size,avg_energy,std_energy,avg_age,std_age,births,deaths,deaths_starvation,deaths_natural,avg_S,std_S,min_S,max_S,avg_V,std_V,min_V,max_V,avg_M,std_M,min_M,max_M,avg_IQ,std_IQ,min_IQ,max_IQ,avg_W,std_W,min_W,max_W,avg_R,std_R,min_R,max_R,avg_T0,std_T0,min_T0,max_T0,genetic_diversity,genetic_quality,population_distribution,patch_usage,zone_transitions,Polar_population,Polar_energy_mean,Polar_age_mean,Polar_S_mean,Polar_V_mean,Polar_M_mean,Polar_IQ_mean,Polar_W_mean,Polar_R_mean,Polar_T0_mean,Middle_population,Middle_energy_mean,Middle_age_mean,Middle_S_mean,Middle_V_mean,Middle_M_mean,Middle_IQ_mean,Middle_W_mean,Middle_R_mean,Middle_T0_mean,Equator_population,Equator_energy_mean,Equator_age_mean,Equator_S_mean,Equator_V_mean,Equator_M_mean,Equator_IQ_mean,Equator_W_mean,Equator_R_mean,Equator_T0_mean,avg_lifespan,max_lifespan,reproduction_rate,extinction_probability,avg_death_age,migration_rate
43,462,199.82558802308802,96.89536426886421,44.0,0.0,0,38,35,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2810.856179083677,0.0397,0,76,322.05789473684206,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,194,116.33722508591063,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,235.79999999999995,44.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.526315789473685,44,0.0,0.0,39.526315789473685,0
44,458,199.71740174672485,99.64051772810777,45.0,0.0,0,42,39,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2810.747475984522,0.0393,0,75,325.9013333333333,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,113.8574345549738,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,235.8395833333333,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40.04761904761905,45,0.0,0.0,40.04761904761905,0
45,452,199.93020280235987,102.14180848506278,46.0,0.0,0,48,44,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2800.678727888308,0.0389,0,76,327.6710526315789,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185,110.56027927927924,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,235.6638743455497,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40.791666666666664,46,0.0,0.0,40.791666666666664,0
46,448,199.98011532738093,104.89319341735442,47.0,0.0,0,52,48,4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2800.368654872384,0.0385,0,76,331.9526315789473,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,181,106.94061694290976,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,235.63581151832457,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,41.26923076923077,47,0.0,0.0,41.26923076923077,0
47,441,200.89059334845044,107.08247298045042,48.0,0.0,0,59,54,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2810.9985054591098,0.0379,0,75,337.02133333333325,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,175,104.5900095238095,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,235.66963350785335,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.067796610169495,48,0.0,0.0,42.067796610169495,0
48,438,200.6968302891933,109.96575875740459,49.0,0.0,0,62,57,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2807.2856301209217,0.0376,0,75,341.12,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,172,100.72530038759687,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,235.58356020942404,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.403225806451616,49,0.0,0.0,42.403225806451616,0
49,438,199.07308599695585,108.74030342569911,50.0,0.0,0,62,57,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2807.3041529407324,0.0372,0,75,334.28533333333337,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,172,101.8159980620155,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,233.56157068062825,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.403225806451616,49,0.0,0.0,42.403225806451616,0
50,438,197.3797754946727,107.62459845196196,51.0,0.0,0,62,57,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2807.315063451063,0.0368,0,75,327.46399999999994,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,172,102.81250968992246,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,231.45963350785337,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.403225806451616,49,0.0,0.0,42.403225806451616,0
51,438,195.67146499238962,106.64213037705645,52.0,0.0,0,62,57,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2807.306638068349,0.0367,0,75,320.6426666666666,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,172,103.74623062015503,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,229.3798429319371,52.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.403225806451616,49,0.0,0.0,42.403225806451616,0
52,438,193.86354261796038,105.71831570718756,53.0,0.0,0,62,57,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2807.298048332405,0.0362,0,75,313.664,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,172,104.61716085271317,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,227.18994764397897,53.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.403225806451616,49,0.0,0.0,42.403225806451616,0
53,436,192.86984327217124,104.40351920204034,54.0,0.0,0,64,59,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2812.320667574269,0.0361,0,75,306.8293333333334,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,169,106.45296844181458,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,224.4192708333333,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.765625,54,0.0,0.0,42.765625,0
54,431,193.1994238205723,102.23625379381987,55.0,0.0,0,69,64,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2809.343593336883,0.0358,0,75,296.65066666666667,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,168,109.03015873015872,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,188,227.14406914893613,55.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,43.65217391304348,55,0.0,0.0,43.65217391304348,0
55,431,191.27747486465583,101.53267408511675,56.0,0.0,0,69,64,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2809.334915090224,0.0357,0,75,289.51199999999994,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,168,109.75396825396824,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,188,224.93896276595743,56.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,43.65217391304348,55,0.0,0.0,43.65217391304348,0
56,429,190.2011926961927,100.35224146958616,57.0,0.0,0,71,66,5,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2802.4552136569864,0.0354,0,75,282.37333333333333,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165,111.9870707070707,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,189,221.90711640211637,57.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,44.028169014084504,57,0.0,0.0,44.028169014084504,0
57,424,189.8608294025157,98.67795209779578,58.0,0.0,0,76,70,6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2801.7696500977286,0.035,0,75,275.23466666666667,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165,114.44040404040402,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,184,222.6941576086956,58.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,44.94736842105263,58,0.0,0.0,44.94736842105263,0
58,424,187.8628105345912,98.30889839403076,59.0,0.0,0,76,70,6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2801.7585732010066,0.0347,0,75,268.09599999999995,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165,114.96888888888886,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,184,220.52589673913045,59.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,44.94736842105263,58,0.0,0.0,44.94736842105263,0
59,424,185.94431996855346,97.99925397568984,60.0,0.0,0,76,70,6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2800.2149981027987,0.0349,0,74,260.06486486486483,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,166,117.03293172690763,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,184,218.30502717391303,60.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,44.94736842105263,58,0.0,0.0,44.94736842105263,0
60,419,186.2357438345266,96.17455274072745,61.0,0.0,0,81,75,6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2792.44364329774,0.0346,0,74,252.71081081081084,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,162,120.81936213991767,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,183,217.26469945355188,61.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,45.93827160493827,61,0.0,0.0,45.93827160493827,0
61,415,185.968016064257,94.91034505690992,62.0,0.0,0,85,78,7,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2787.638535012577,0.0343,0,74,245.4891891891892,62.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,160,122.95141666666663,62.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,181,217.33867403314915,62.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,46.694117647058825,62,0.0,0.0,46.694117647058825,0
62,415,184.08919678714858,94.87611924830493,63.0,0.0,0,85,78,7,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2787.6023459792546,0.0344,0,74,238.24054054054054,63.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,160,123.94766666666665,63.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,181,215.1137569060773,63.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,46.694117647058825,62,0.0,0.0,46.694117647058825,0
63,413,183.07473769168683,94.30581756772541,64.0,0.0,0,87,80,7,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2783.9686737809457,0.0342,0,74,230.9783783783784,64.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,159,125.75444444444442,64.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,180,214.0139444444444,64.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,47.0919540229885,64,0.0,0.0,47.0919540229885,0
64,410,182.54028455284552,93.46952100126704,65.0,0.0,0,90,83,7,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2784.5377109506217,0.0342,0,73,226.85753424657537,65.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,159,126.79658280922432,65.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,178,214.15876404494378,65.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,47.68888888888889,65,0.0,0.0,47.68888888888889,0
65,408,181.5374183006536,93.07863631486785,66.0,0.0,0,92,85,7,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2783.431420080954,0.0338,0,73,219.72602739726028,66.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,159,127.72972746331236,66.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,176,214.3081818181818,66.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,48.08695652173913,66,0.0,0.0,48.08695652173913,0
66,405,181.00221399176954,92.45868102751577,67.0,0.0,0,95,87,8,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2786.1682778856407,0.0337,0,73,212.59452054794522,67.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,157,130.2780042462845,67.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,175,213.33057142857137,67.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,48.68421052631579,67,0.0,0.0,48.68421052631579,0
67,402,180.4776782752902,91.84805274857169,68.0,0.0,0,98,90,8,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2788.2458352521653,0.0336,0,72,208.3625,68.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,157,131.23029723991505,68.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,173,213.56514450867047,68.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,49.275510204081634,68,0.0,0.0,49.275510204081634,0
68,396,181.42127946127945,90.21079044167378,69.0,0.0,0,104,96,8,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2789.6235319355515,0.0333,0,69,209.23188405797103,69.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,157,132.5883864118896,69.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,170,215.2320588235294,69.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.41346153846154,69,0.0,0.0,50.41346153846154,0
69,392,181.53047619047615,89.2066852426345,70.0,0.0,0,108,100,8,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2800.392315325706,0.0331,0,70,202.2485714285714,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,152,136.58813596491228,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,170,213.18323529411762,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,51.138888888888886,70,0.0,0.0,51.138888888888886,0
70,387,180.68438415159343,88.5394424802531,71.0,0.0,0,113,103,10,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2813.1472550882763,0.0326,0,67,204.18955223880602,71.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,153,136.73082788671024,71.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,167,211.52299401197604,71.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,52.017699115044245,71,0.0,0.0,52.017699115044245,0
71,382,181.35454624781852,87.0682495982809,72.0,0.0,0,118,108,10,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2822.832515876106,0.0323,0,65,203.62615384615387,72.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,152,138.6226096491228,72.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165,211.9460606060606,72.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,52.86440677966102,72,0.0,0.0,52.86440677966102,0
72,378,181.52763668430333,86.17709597240899,73.0,0.0,0,122,110,12,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2814.921173697719,0.0322,0,61,209.25737704918038,73.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,152,139.69774122807016,73.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165,209.8102424242424,73.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,53.52459016393443,73,0.0,0.0,53.52459016393443,0
73,373,181.74398570151922,84.84133387978667,74.0,0.0,0,127,114,13,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2819.7725332657374,0.032,0,60,202.00500000000005,74.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,152,140.80313596491223,74.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,161,212.84552795031055,74.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54.330708661417326,74,0.0,0.0,54.330708661417326,0
74,372,180.94832437275983,85.56771785656103,75.0,0.0,0,128,114,14,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2822.913860131743,0.0318,0,60,202.66166666666672,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,151,140.5357395143488,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,161,210.75888198757764,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54.4921875,75,0.0,0.0,54.4921875,0
75,369,180.75248870822043,85.87489952011931,76.0,0.0,0,131,116,15,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2831.1060832914354,0.0318,0,60,203.2283333333334,76.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,149,141.517774049217,76.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,160,208.861375,76.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54.98473282442748,76,0.0,0.0,54.98473282442748,0
76,366,181.06182832422587,85.82113321105699,77.0,0.0,0,134,118,16,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2839.3618018783764,0.0319,0,60,203.95333333333338,77.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,148,141.3074268018018,77.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,158,209.60715189873414,77.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,55.47761194029851,77,0.0,0.0,55.47761194029851,0
77,364,179.94840430402928,86.60447021213685,78.0,0.0,0,136,118,18,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2843.636689734418,0.0311,0,59,207.29000000000008,78.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,149,139.76442393736016,78.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,156,207.98852564102563,78.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,55.80882352941177,78,0.0,0.0,55.80882352941177,0
78,362,179.75933471454883,86.92806103261944,79.0,0.0,0,138,120,18,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2846.1513763434564,0.031,0,58,211.55568965517247,79.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,149,138.69730984340043,79.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,155,207.33387096774194,79.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,56.14492753623188,79,0.0,0.0,56.14492753623188,0
79,359,179.04724837511608,87.54363973971559,80.0,0.0,0,141,121,20,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2851.4666790947645,0.0308,0,58,212.16637931034487,80.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,149,137.63355145413868,80.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,152,207.0060065789474,80.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,56.652482269503544,80,0.0,0.0,56.652482269503544,0
80,352,178.99216524621212,87.82146381863801,81.0,0.0,0,148,123,25,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2850.0815447260456,0.0301,0,58,212.81155172413798,81.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,144,138.90554976851848,81.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,150,204.39848666666668,81.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,57.804054054054056,81,0.0,0.0,57.804054054054056,0
81,345,180.61336859903383,87.01237060931963,82.0,0.0,0,155,127,28,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2831.728985429735,0.0298,0,56,214.49803571428578,82.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,142,141.71548708920184,82.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,147,205.27974829931972,82.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,58.89677419354839,82,0.0,0.0,58.89677419354839,0
82,342,179.97844200779727,86.70033101307875,83.0,0.0,0,158,129,29,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2840.1896410908676,0.0297,0,56,215.18392857142862,83.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,140,140.00285119047615,83.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,146,204.80772602739725,83.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,59.35443037974684,83,0.0,0.0,59.35443037974684,0
83,338,179.827367357002,86.96997831097512,84.0,0.0,0,162,131,31,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2835.712823234008,0.0295,0,56,215.8808928571429,84.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,138,141.10724033816422,84.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,144,202.9133402777778,84.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,59.96296296296296,84,0.0,0.0,59.96296296296296,0
84,332,178.9178920682731,87.02215788140875,85.0,0.0,0,168,133,35,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2841.8262216041635,0.029,0,54,214.12833333333336,85.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,137,140.0058333333333,85.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,141,203.2412127659575,85.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,60.857142857142854,85,0.0,0.0,60.857142857142854,0
85,324,180.70043261316872,85.90596514971283,86.0,0.0,0,176,137,39,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2824.709505903767,0.0285,0,52,215.41788461538468,86.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,133,143.35788847117794,86.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,139,203.44324460431653,86.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,62.0,86,0.0,0.0,62.0,0
86,319,180.61175600835944,85.93539992386928,87.0,0.0,0,181,139,42,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2844.855934216299,0.0278,0,50,216.39860000000004,87.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,130,144.5723012820513,87.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,139,201.44475539568344,87.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,62.69060773480663,87,0.0,0.0,62.69060773480663,0
